Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-03-16,hmtZv4R1PI,DhkjvJNsNR,pfkXeNM6Mx,Sit Up,22,0.0,fake_id_406
2021-09-09,Ryl6bLU11Q,oCzmU1KcYe,wMKPGsQqdK,Cable Shoulder Internal Rotation,10,6.8038936415345965,fake_id_396
2021-05-06,GkNymgvfbz,djuvlRHUvb,4sZ1IOYzfO,Dumbbell Rear Delt Raise,15,9.071858188712795,fake_id_419
2021-02-26,GuHC7zGDxN,djuvlRHUvb,XEEcTUp2ZL,Dumbbell Rear Delt Raise,5,4.0,fake_id_407
2021-08-25,p72VrUEbnD,9fptvki4pW,C9uAfBYzhJ,Barbell Hip Thrust,10,43.091326396385774,fake_id_396
2021-06-26,n24ZM2JosH,jgnSb5e39S,tAUu21ST3d,Australian Chin Up,6,0.0,fake_id_402
2021-01-25,vHJsWqqfhW,HpJxPvuCBP,JHGf0bkTu9,Dumbbell Clean,11,4.535929094356398,fake_id_422
2021-02-17,xbMTOu1auo,qfkBJ4A5eQ,EdaZzaxsqN,Dead Bug,9,0.0,fake_id_433
2021-04-30,GH93EAJksj,58REE5sJU1,kVRyo8Cw8z,Russian Twist,18,11.339822735890994,fake_id_440
2021-08-29,Zmj2ckcnzz,UQBXLgsfXN,uEChq4Eh9l,Dumbbell Shrug,12,9.071858188712795,fake_id_395
2021-09-25,XSL0D68aGb,WoEeZr6Uwx,c728G5fjed,Single Arm Lat Pulldown,15,13.607787283069193,fake_id_406
2021-11-04,u6nHC9rOVW,aIzmfLklht,BiEBZE5zGd,Dumbbell Step Up,11,11.339822735890994,fake_id_416
2021-06-28,GGY3JQiqUc,AF7Qq7XK2r,ngrz2ZmDSS,Air Squats,11,0.0,fake_id_402
2021-01-31,iTKlVGOKXl,xPS7RzoOGm,QuFqjAq60z,Bent Over Barbell Row,8,56.69911367945497,fake_id_396
2021-02-19,tmqqKtexHb,Yw1aA3soIp,i6XvN2N9t4,Dumbbell Sumo Squat,15,6.8038936415345965,fake_id_423
2021-02-04,QTo5SBg5UM,BTmBzxhAmZ,wwFIoHVyYY,Dumbbell Pullover,9,13.607787283069193,fake_id_402
2021-01-04,7vvdMZGZYq,erjFOF21dc,VQWuSRIFqz,Reverse Barbell Curl,12,22.67964547178199,fake_id_393
2021-03-15,ZOdHpG3khb,DdtF1OFcuQ,FbDzIcG1uU,Tricep Push Up,10,0.0,fake_id_402
2021-05-05,Y60eh1eDgh,djuvlRHUvb,cjlHkFfkge,Dumbbell Rear Delt Raise,13,11.339822735890994,fake_id_406
2021-03-05,vKJwDDodtO,PK3FADlv5b,9RcyG3EUBf,Floor Press,15,43.091326396385774,fake_id_429
2021-07-30,HqT2Cbbft2,243X43p1XP,NaKBgVxtjN,Seated Leg Curl,12,27.215574566138386,fake_id_418
2021-04-21,QJdlbpUfyx,DhkjvJNsNR,52IVdFLZ9C,Sit Up,45,0.0,fake_id_431
2021-10-11,9cxHI14tpM,Yw1aA3soIp,w0eCZlrC1v,Dumbbell Sumo Squat,16,5.669911367945497,fake_id_423
2021-05-06,rgHtyij8Mk,xPS7RzoOGm,LWA7cWXKzI,Bent Over Barbell Row,6,24.947610018960187,fake_id_402
2021-04-23,EKLvxUc3nd,DdtF1OFcuQ,ToabO1k69x,Tricep Push Up,12,11.339822735890994,fake_id_392
2021-08-11,saSzIhO7J6,zJlvUiMLou,yfXtNSAc8C,Barbell Incline Bench Press,8,52.16318458509857,fake_id_435
2021-04-20,s5zg088stk,9fptvki4pW,ig3Bo6jen3,Barbell Hip Thrust,10,106.59433371737533,fake_id_401
2021-07-29,d9BphCDT0y,Yw1aA3soIp,sPgQ0N0y8k,Dumbbell Sumo Squat,12,6.8038936415345965,fake_id_423
2021-11-06,RYZgGIpFJc,516XLLabVp,1ae2J6eSIO,Scapular Pull Up,7,0.0,fake_id_406
2021-09-13,cUaNYG7cp5,k3yxx2a6oz,Wjb6MM7zjo,Seated Machine Calf Press,11,63.50300732098956,fake_id_410
2021-05-21,NQi8Tqb1cu,DhkjvJNsNR,AUV0FE3J58,Sit Up,25,0.0,fake_id_436
2021-02-23,TifAI85gIo,omtypRFVyt,BOQk9Obh1F,Power Clean,5,30.0,fake_id_398
2021-04-19,CB5ho8Um5i,N6zu9IJNBz,o8XXitKYp3,Leg Raise,12,0.0,fake_id_398
2021-10-29,lLrEZ2ETGk,QFhUumXlvb,tHnG66HjOM,Reverse Grip Barbell Bent Over Row,15,31.75150366049478,fake_id_396
2021-10-16,uTb8dQuXHz,k3yxx2a6oz,WWeEEZtjE1,Seated Machine Calf Press,29,49.895220037920375,fake_id_403
2021-10-20,LwXttshJ19,s5tzCNPRXw,60l4B9wICK,Lunge Jump,11,0.0,fake_id_412
2021-10-15,X6yQcgXi35,k4ivWt2zuv,2x4CmaTBhx,Barbell Glute Bridge,13,34.01946820767298,fake_id_396
2021-04-10,HS3sXk7h0X,EAjKaB5zWy,wikQdDkrkj,Dumbbell Kickbacks,10,5.0,fake_id_398
2021-10-04,bFDrwygH6J,G1mxtZtEs5,BHDGtEXOwF,Back Squat,8,83.91468824559335,fake_id_424
2021-03-03,lTwKnB9xH4,4IMiKZHvCG,N185Tuwnd5,Shotgun Row,8,36.28743275485118,fake_id_419
2021-10-26,rQuzhe4yAl,ewEcdHovom,YcJP0wIipw,Hanging Leg Raise,10,0.0,fake_id_424
2021-04-23,V8TMLNN7cg,DhkjvJNsNR,MZwLYgWzFG,Sit Up,25,0.0,fake_id_426
2021-03-05,OGhmkfwqWW,06kzIMnTzR,KpkRjxVcFc,Oblique Crunch,6,0.0,fake_id_399
2021-05-24,mllmCpAEka,9fptvki4pW,9TnnpMBUCI,Barbell Hip Thrust,12,97.52247552866254,fake_id_401
2021-06-08,cuEoemqRe7,BN1DjSE1Zi,AVlBxnsYQ0,Romanian Deadlift,8,83.91468824559335,fake_id_430
2021-11-04,u6nHC9rOVW,6wga8VycHO,BpST5hvIqV,Clean Deadlift,7,70.30690096252415,fake_id_416
2021-07-08,Izgp7L97oK,3GvUTFN8up,tpI1FRIICM,Calf Raise,20,13.607787283069193,fake_id_432
2021-09-19,Su5dhgtQkV,djuvlRHUvb,INObA0B5eM,Dumbbell Rear Delt Raise,8,13.607787283069193,fake_id_396
2021-07-14,XUlucrmQXX,AF7Qq7XK2r,c5YA1ekfP3,Air Squats,12,6.8038936415345965,fake_id_404
2021-10-13,HFMYYiCriS,G1mxtZtEs5,jIWBfKmN0F,Back Squat,5,113.39822735890993,fake_id_430
2021-02-07,WdUFgz7su2,9fptvki4pW,raOOkRtPjx,Barbell Hip Thrust,7,36.28743275485118,fake_id_396
2021-11-08,y79tbwZotU,geCUwfcZLR,ImxwYuqbK5,Hang Clean,6,38.55539730202938,fake_id_416
2021-03-26,9fN7QasG4u,djuvlRHUvb,uQ7dMFlYGB,Dumbbell Rear Delt Raise,11,11.339822735890994,fake_id_419
2021-03-25,mMdTKVAlBm,DhkjvJNsNR,DeyJ1fgTw9,Sit Up,9,0.0,fake_id_409
2021-10-22,ksRNOLgBSy,G1mxtZtEs5,WSTTJxR0ux,Back Squat,8,63.50300732098956,fake_id_418
2021-10-14,pNOkfagVgQ,r4bOO0fDTv,ho0XyHOFRv,Plank,0,0.0,fake_id_402
2021-05-07,lpfQR4uKFg,AF7Qq7XK2r,dcP3cOa3Hs,Air Squats,13,0.0,fake_id_396
2021-05-24,aB48Mm9rTc,wNarovWdLy,TPDcAa9Axj,Cable Crunch,10,36.28743275485118,fake_id_393
2021-07-04,FloUul9eTo,4IMiKZHvCG,kJid3BfdmB,Shotgun Row,8,15.87575183024739,fake_id_411
2021-07-17,fNUS7KQiKB,Gx6Z2fevPD,BtR1k80cmR,Incline Dumbbell Row,10,15.87575183024739,fake_id_429
2021-03-23,EDHtpXw5bD,w5njIJMJHb,LspgCCf0pI,Kettlebell Upright Row,8,13.607787283069193,fake_id_440
2021-01-10,zRVLN5utOB,N6zu9IJNBz,slUbUC59jq,Leg Raise,8,0.0,fake_id_423
2021-11-10,c0y3NDnQ4M,AF7Qq7XK2r,OEpzHyYkbQ,Air Squats,25,0.0,fake_id_420
2021-02-19,tmqqKtexHb,DdtF1OFcuQ,5tMedgKrLl,Tricep Push Up,6,0.0,fake_id_423
2021-08-03,24Lw6sb6sW,9fptvki4pW,BQ0TTJe6l0,Barbell Hip Thrust,12,56.69911367945497,fake_id_435
2021-04-09,VpDYkWMTSw,58REE5sJU1,Vy5r9I3eMz,Russian Twist,22,5.0,fake_id_398
2021-06-13,YT6d2jMd07,EAjKaB5zWy,TZXVJarCjD,Dumbbell Kickbacks,16,11.339822735890994,fake_id_392
2021-07-28,aMR9jyL13p,9VAkz3bNl4,kLGfwg2buP,Decline Push Up,10,0.0,fake_id_440
2021-01-04,SIw6JXtMJu,r4bOO0fDTv,hWZny7qZaN,Plank,0,0.0,fake_id_419
2021-03-07,ulswH7xz2V,zJlvUiMLou,AjcEh9lcRo,Barbell Incline Bench Press,10,30.0,fake_id_428
2021-01-11,EhTQwKwr6l,DhkjvJNsNR,v3FEqcyGuF,Sit Up,20,0.0,fake_id_448
2021-08-01,2cw8yMxVhd,243X43p1XP,YHJY8EsorF,Seated Leg Curl,10,52.16318458509857,fake_id_431
2021-01-26,gWGdtXIg31,EAjKaB5zWy,ddbftwClmq,Dumbbell Kickbacks,8,11.339822735890994,fake_id_406
2021-10-07,LUnYEQztxx,AkKyo5MAvA,KLgjx8aweK,Kettlebell Front Squat,7,19.958088015168148,fake_id_429
2021-10-14,TZkWIJaz6y,Yw1aA3soIp,bjarjOB77o,Dumbbell Sumo Squat,15,18.14371637742559,fake_id_408
2021-07-05,c4dRN4FcCW,06kzIMnTzR,wQ5DfIDBqZ,Oblique Crunch,21,0.0,fake_id_422
2021-06-20,NXvZFGvYMh,66ykNaEdxx,mmluLEaZX4,Smith Machine Decline Press,12,52.16318458509857,fake_id_408
2021-07-28,tkpPjWbOqA,G1mxtZtEs5,CPIpB2n8o3,Back Squat,8,25.0,fake_id_398
2021-01-21,S8LBLO08bI,9q2Cdgm0FM,pd29yOZ4H8,Machine Leg Press,10,79.37875915123695,fake_id_403
2021-07-09,7u1jDxX3jZ,ISJBgnjnsY,Oa69lbTMBj,Single Arm Row,10,18.14371637742559,fake_id_429
2021-02-28,KPdRCXd62v,AkKyo5MAvA,kFs4DR7jPO,Kettlebell Front Squat,10,13.607787283069193,fake_id_403
2021-09-13,Ev2sCLyCqZ,HpJxPvuCBP,RAsNz6VpUQ,Dumbbell Clean,8,11.339822735890994,fake_id_395
2021-03-21,wJotDGWcyb,otjt26R0oL,rZKOdM9AAV,Barbell Shoulder Press,4,27.669167475574024,fake_id_394
2021-05-14,VR5o1B88vJ,iQzrqsifIr,Fk8BkPy1Ii,Lateral Step Up,14,0.0,fake_id_406
2021-04-17,DKGzMwZ6x9,nNMm3ywt6H,g0duH1bIkc,Pike Push Up,30,0.0,fake_id_434
2021-06-10,9nJ0wBv0BM,uHBREgyju0,ekw3n6fh5N,Step Up,8,31.75150366049478,fake_id_411
2021-11-05,J6HZPyRPYg,Gx6Z2fevPD,vHE4pfV43V,Incline Dumbbell Row,9,11.339822735890994,fake_id_416
2021-08-16,TEltYcYRPh,243X43p1XP,o5ApVRR1vb,Seated Leg Curl,10,38.55539730202938,fake_id_397
2021-02-23,nfrFViZE2A,O0VUqHDOIO,3iECCd16fW,TRX Swimmer Pull,10,0.0,fake_id_438
2021-10-06,wk52iLEr4Y,AF7Qq7XK2r,Sn7lMQRct1,Air Squats,8,0.0,fake_id_409
2021-11-08,vPusAs0AzR,AF7Qq7XK2r,X3RoV8C6qf,Air Squats,15,4.535929094356398,fake_id_404
2021-06-12,6Kc9VgG5S1,wwpzETMErU,l9rwfpK7DN,Machine Shoulder Shrug,15,52.16318458509857,fake_id_393
2021-10-22,UI8FW6KM4J,G1mxtZtEs5,ENJxOoNhjR,Back Squat,3,106.59433371737533,fake_id_413
2021-06-01,feICTMioxM,9fptvki4pW,ye2wlGGYys,Barbell Hip Thrust,10,104.32636917019714,fake_id_401
2021-09-24,yAnWEHmDJX,QFhUumXlvb,3waRYuAlob,Reverse Grip Barbell Bent Over Row,12,58.96707822663317,fake_id_412
2021-10-08,rVMHqsoUKj,UThEK7cf4f,HsTmH0d6A6,Machine Fly,20,54.43114913227677,fake_id_420
2021-10-26,rQuzhe4yAl,ewEcdHovom,mCi8UykMEc,Hanging Leg Raise,10,0.0,fake_id_424
2021-07-25,h8YzKnJHfx,UQBXLgsfXN,jGskbYaZdZ,Dumbbell Shrug,7,15.87575183024739,fake_id_441
2021-02-13,wg33uxz5W6,58REE5sJU1,LriodmqM2P,Russian Twist,22,13.607787283069193,fake_id_410
2021-10-04,Y4nBwMh26G,G1mxtZtEs5,FaNA8xXV4v,Back Squat,7,70.30690096252415,fake_id_429
2021-02-10,OlVZOm2s9Y,dFycDkJyHe,9xA9QxV4mF,Dumbbell Shoulder Raise,14,11.339822735890994,fake_id_408
2021-04-15,sSObfH8BY0,3GvUTFN8up,EkJjblKdbv,Calf Raise,50,0.0,fake_id_395
2021-08-09,Olu6c6WUnf,aIzmfLklht,MGE8E4Pv1h,Dumbbell Step Up,12,3.4019468207672983,fake_id_409
2021-01-13,yWmcjLPLOh,otjt26R0oL,fnm3KUsOFU,Barbell Shoulder Press,7,49.895220037920375,fake_id_419
2021-02-02,la1yWsm9Bj,uHBREgyju0,MMAZdIIK1F,Step Up,11,0.0,fake_id_409
2021-05-17,iiiv11YXtN,j9nla5kTfn,eeFf60weXI,Kettlebell Hang Clean,8,9.071858188712795,fake_id_406
2021-10-12,8G6s5tsM76,xPS7RzoOGm,cHCsf1NweY,Bent Over Barbell Row,12,22.67964547178199,fake_id_394
2021-03-22,oDZBcHJFY2,Gx6Z2fevPD,smW6fnBmhG,Incline Dumbbell Row,15,7.937875915123695,fake_id_422
2021-08-17,OBZpJPEGNV,k3yxx2a6oz,oSpwbh6TCf,Seated Machine Calf Press,9,65.77097186816776,fake_id_403
2021-02-01,CbPjytLvJ7,LDHzRzwxaI,AGIgZDcLpC,Exercise Ball Push Up,15,0.0,fake_id_438
2021-09-28,Dgz7YbqrPP,9VAkz3bNl4,JddxkdguNR,Decline Push Up,23,0.0,fake_id_395
2021-01-28,fyBnDQFCWL,EAjKaB5zWy,EQnnvEIxVz,Dumbbell Kickbacks,10,4.535929094356398,fake_id_409
2021-09-01,3F3LZ4XCL5,y2Gg0PEzd8,UXDZM4pzex,Preacher Curl,15,11.339822735890994,fake_id_417
2021-04-08,HiW3Xf8teq,xPS7RzoOGm,dRoz6w7qyc,Bent Over Barbell Row,13,18.14371637742559,fake_id_432
2021-03-07,7pQHCjJAq7,AkKyo5MAvA,LCWWZdzy3y,Kettlebell Front Squat,4,24.040424200088907,fake_id_413
2021-02-21,ZHsgpSQpqu,uHBREgyju0,DbjdhvHD3x,Step Up,8,16.32934473968303,fake_id_423
2021-03-12,niFMh7Komj,G1mxtZtEs5,JTh7NhWXA1,Back Squat,6,52.16318458509857,fake_id_433
2021-10-25,0jb5rRo0m7,cDYgx7gYHz,oM5oSWTIfs,Tate Press,8,11.339822735890994,fake_id_418
2021-04-11,krdu2wxQ6w,EAjKaB5zWy,zWwynEZNYv,Dumbbell Kickbacks,16,4.535929094356398,fake_id_434
2021-07-14,RyGQgpc4HB,zJlvUiMLou,pfHES0Q8Jt,Barbell Incline Bench Press,4,63.50300732098956,fake_id_415
2021-03-12,EqZYhJp1eB,BN1DjSE1Zi,aE04qaDkUu,Romanian Deadlift,15,17.69012346798995,fake_id_394
2021-01-20,3NjjL9GOyh,DdtF1OFcuQ,ni9vthnVGp,Tricep Push Up,20,0.0,fake_id_420
2021-10-19,ezcT4PAnKn,djuvlRHUvb,sZ5Du2Eow5,Dumbbell Rear Delt Raise,11,11.339822735890994,fake_id_412
2021-09-09,pJG6gbDdtm,y2Gg0PEzd8,AEk2F3Gh4l,Preacher Curl,18,22.67964547178199,fake_id_412
2021-06-01,Bva57kabzZ,k4ivWt2zuv,KkDDBdFP6v,Barbell Glute Bridge,12,18.14371637742559,fake_id_432
2021-07-24,VdLDKKe2sl,djuvlRHUvb,zHeSjsca3Q,Dumbbell Rear Delt Raise,8,13.607787283069193,fake_id_396
2021-01-27,D5xCLOj6YW,erjFOF21dc,zOP4SBTUdh,Reverse Barbell Curl,8,29.483539113316585,fake_id_408
2021-07-14,RyGQgpc4HB,zJlvUiMLou,mrJDdnorqg,Barbell Incline Bench Press,4,63.50300732098956,fake_id_415
2021-03-02,h9am8N8BE3,qfkBJ4A5eQ,AkNxam7Vqw,Dead Bug,19,0.0,fake_id_393
2021-04-13,lbQ1h2aN7o,zJlvUiMLou,4WrzcTHRo6,Barbell Incline Bench Press,8,56.69911367945497,fake_id_434
2021-01-11,JxPKoHABWv,06kzIMnTzR,p00WKrx1nd,Oblique Crunch,18,0.0,fake_id_422
2021-04-21,loR6bE7RCZ,y2Gg0PEzd8,GDJLNdB1Ew,Preacher Curl,8,34.01946820767298,fake_id_412
2021-10-26,WNw1SzMEdM,UThEK7cf4f,O8FPzpPHNN,Machine Fly,15,45.35929094356398,fake_id_410
2021-01-05,FWkk4FbQrE,N6zu9IJNBz,esNVoIJZwx,Leg Raise,9,0.0,fake_id_412
2021-03-15,SqQoQ9eIdV,243X43p1XP,hcFrpe2y7n,Seated Leg Curl,12,47.62725549074217,fake_id_393
2021-03-01,QVWPmRN33X,UQBXLgsfXN,I6THfgUPDE,Dumbbell Shrug,12,14.741769556658292,fake_id_402
2021-10-17,8RpyN2A1hq,erjFOF21dc,Ru6l7ez7uj,Reverse Barbell Curl,12,24.947610018960187,fake_id_420
2021-03-05,t0RWUaBp2G,3GvUTFN8up,Tn0uDAAFVO,Calf Raise,10,45.35929094356398,fake_id_413
2021-05-13,XRlcqKoMOF,DdtF1OFcuQ,QHD56H3B2F,Tricep Push Up,13,0.0,fake_id_399
2021-04-13,wgCfiFWPUw,N6zu9IJNBz,X6vMT8V5tx,Leg Raise,17,0.0,fake_id_438
2021-11-03,X3Q9f41FzD,zJlvUiMLou,83uyS74Qmx,Barbell Incline Bench Press,10,47.62725549074217,fake_id_429
2021-08-04,IDzdioyTEf,58REE5sJU1,McTiEGALRm,Russian Twist,22,9.071858188712795,fake_id_412
2021-08-31,XictM4pREu,k3yxx2a6oz,SHCAWg7NOM,Seated Machine Calf Press,15,77.11079460405875,fake_id_429
2021-09-22,JCdXq4JMLb,9q2Cdgm0FM,zSO2V33J5S,Machine Leg Press,8,151.9536246609393,fake_id_408
2021-05-05,GaL4ZBBdeN,DdtF1OFcuQ,NxlwlmaOn8,Tricep Push Up,8,0.0,fake_id_444
2021-07-19,OFdYi8svF6,4IMiKZHvCG,ARp6PGVepu,Shotgun Row,8,52.16318458509857,fake_id_410
2021-07-31,bEwv30SYAf,djuvlRHUvb,sqr8oD4UUZ,Dumbbell Rear Delt Raise,8,13.607787283069193,fake_id_396
2021-07-15,5GuI1xMGU1,wNImc4b4MY,OBMAFlJY5F,Leg Curl,15,27.0,fake_id_407
2021-09-07,H7exb6gmp1,G1mxtZtEs5,2p7Qm3mknJ,Back Squat,6,113.39822735890993,fake_id_412
2021-01-15,L7pjyUQion,DhkjvJNsNR,72LWWxZ9XC,Sit Up,11,0.0,fake_id_393
2021-03-02,jtDIyTWEiZ,dFycDkJyHe,y5buLexWMU,Dumbbell Shoulder Raise,5,6.8038936415345965,fake_id_422
2021-11-11,ObJXXzXsYQ,516XLLabVp,3whbtAReks,Scapular Pull Up,10,0.0,fake_id_418
2021-10-28,Rq1O7jyi6T,DdtF1OFcuQ,tMsE6xa6SB,Tricep Push Up,18,0.0,fake_id_412
2021-01-18,uKUBReGE3E,DdtF1OFcuQ,xt2dXIblKF,Tricep Push Up,8,0.0,fake_id_402
2021-09-04,nNGUzcM28c,UQBXLgsfXN,ybPYyLEWNu,Dumbbell Shrug,10,15.87575183024739,fake_id_441
2021-02-11,v0PjvAy3N1,58REE5sJU1,fEyJWthot3,Russian Twist,10,4.535929094356398,fake_id_417
2021-03-05,E7Cl20NUP0,G1mxtZtEs5,D0RISDri5V,Back Squat,8,74.84283005688056,fake_id_396
2021-09-13,sIIAFLl7F0,olwH9a4pKv,l6kW6ptEzK,Knee Raise,15,0.0,fake_id_397
2021-02-03,cdKM4kRe4q,DdtF1OFcuQ,eYVaQa2p2O,Tricep Push Up,9,0.0,fake_id_423
2021-07-22,VZhTiGBqe5,gALxFFZcI4,TnansL8Jc8,Dumbbell Decline Bench Press,5,18.14371637742559,fake_id_431
2021-01-01,QckvgK1FTp,EAjKaB5zWy,BLMbn2ugl7,Dumbbell Kickbacks,11,5.669911367945497,fake_id_402
2021-01-31,iTKlVGOKXl,xPS7RzoOGm,w7aaBoiqER,Bent Over Barbell Row,8,56.69911367945497,fake_id_396
2021-11-09,P4NONPEne0,oDI8CKhqJi,bLAsdIDX5E,Single Arm Preacher Curl,10,4.535929094356398,fake_id_402
2021-02-02,Oa949IiorV,qfkBJ4A5eQ,EU0BQf09gZ,Dead Bug,9,0.0,fake_id_438
2021-02-05,hFj8htcf3C,G1mxtZtEs5,uGOAqfFmo5,Back Squat,3,35.0,fake_id_398
2021-06-21,pi1b6r893X,Gx6Z2fevPD,C6foyv0FEv,Incline Dumbbell Row,12,18.14371637742559,fake_id_412
2021-03-03,UIyXLUCcm3,dldAGWTRYw,fBcYhxlD7v,Forward Stability Ball Plank,0,0.0,fake_id_438
2021-01-25,5uLJGQtGHY,BTmBzxhAmZ,RyUPzPc2HH,Dumbbell Pullover,10,11.339822735890994,fake_id_396
2021-01-11,SakKqR4E4p,BTmBzxhAmZ,8KILVMp8AB,Dumbbell Pullover,11,11.339822735890994,fake_id_396
2021-03-13,cGJtXoBwCf,nNMm3ywt6H,YpHEhZrGjL,Pike Push Up,11,0.0,fake_id_434
2021-06-01,RO6Mhx8H7H,UThEK7cf4f,PG2YkXg862,Machine Fly,10,65.77097186816776,fake_id_410
2021-03-13,yCCb4cBhqR,PK3FADlv5b,q6C4HXGktl,Floor Press,12,61.235042773811365,fake_id_396
2021-01-27,w8GNDwQp3x,fxXbcxfkLt,Sgrqd93MSV,Exercise Ball Crunch,12,9.071858188712795,fake_id_403
2021-02-24,UslOib5FlF,KVt5QRq9Hx,Fur8eNLxjk,Side Laterals to Front Raise,14,5.0,fake_id_428
2021-10-27,KS3HM2oPaF,243X43p1XP,H7r2u3E3iR,Seated Leg Curl,12,43.091326396385774,fake_id_412
2021-07-16,xAen7KMx3U,djuvlRHUvb,EOFLFf9TS7,Dumbbell Rear Delt Raise,8,13.607787283069193,fake_id_396
2021-06-03,jxUCN1vJPM,9VQ4n2PTFW,yvjnDrcc9J,Landmine Press,8,40.82336184920758,fake_id_392
2021-01-27,v1IFmSDHAA,k4ivWt2zuv,XfN7U3FcIi,Barbell Glute Bridge,6,124.73805009480093,fake_id_419
2021-03-25,b9U1d4GSN0,tSjey8z21h,AZqNC8r2Un,TRX Chest Press,20,0.0,fake_id_419
2021-05-10,o2OcwAADpN,9q2Cdgm0FM,dDVwHzbwKE,Machine Leg Press,8,83.91468824559335,fake_id_402
2021-08-15,3chs0yMM2J,jgnSb5e39S,8OIkJlvnz1,Australian Chin Up,10,0.0,fake_id_396
2021-02-02,YsC3El91Kp,zJlvUiMLou,nJoCQzzbYH,Barbell Incline Bench Press,8,65.77097186816776,fake_id_419
2021-02-01,ZFL9KJ7OcC,DdtF1OFcuQ,WqHikMDZrp,Tricep Push Up,23,0.0,fake_id_406
2021-04-19,Qx4x99COF0,BN1DjSE1Zi,wZGQolaDQA,Romanian Deadlift,5,52.16318458509857,fake_id_400
2021-02-01,w4BYFx5YCZ,58REE5sJU1,quBZBFmt4N,Russian Twist,15,3.628743275485118,fake_id_399
2021-05-13,0N6wj4rtOY,jJmv4Zv028,2C0lHicbei,Overhead Weighted Sit Up,10,8.164672369841515,fake_id_423
2021-07-02,KHZDforaZA,xPS7RzoOGm,UXnnN3zwKG,Bent Over Barbell Row,10,68.03893641534596,fake_id_412
2021-10-25,HS9spwtrge,9fptvki4pW,mTMlULEJxv,Barbell Hip Thrust,15,36.28743275485118,fake_id_396
2021-03-12,mxhBImpFHm,AF7Qq7XK2r,hw6iQjWrDt,Air Squats,15,0.0,fake_id_439
2021-06-24,d44Y2ODpr7,58REE5sJU1,Bfj7IoI5GR,Russian Twist,18,6.8038936415345965,fake_id_399
2021-08-31,9SZe1F62QJ,243X43p1XP,Y9U6IURCa8,Seated Leg Curl,8,27.215574566138386,fake_id_402
2021-07-16,JYWIjpBZ8F,xPS7RzoOGm,xaMGUIaHnI,Bent Over Barbell Row,8,43.091326396385774,fake_id_411
2021-06-07,GtuiWncNk4,xPS7RzoOGm,LKGiWpHx3D,Bent Over Barbell Row,10,31.75150366049478,fake_id_395
2021-05-25,GFaN0OJvNH,BN1DjSE1Zi,hIQENcmlb9,Romanian Deadlift,12,36.28743275485118,fake_id_435
2021-06-10,y1uehrVQBG,y2Gg0PEzd8,Efv625xh0c,Preacher Curl,11,20.41168092460379,fake_id_392
2021-03-17,atBg6x9Jdw,BN1DjSE1Zi,95yisXshFm,Romanian Deadlift,12,65.77097186816776,fake_id_415
2021-03-26,ZADXNVK8SU,k4ivWt2zuv,4eNXhlvtNd,Barbell Glute Bridge,10,27.215574566138386,fake_id_433
2021-02-19,PlRRfiHurb,s5tzCNPRXw,2kdi5rBfW8,Lunge Jump,9,0.0,fake_id_408
2021-07-26,RFplTPcYt8,UQBXLgsfXN,2o25ALkEk4,Dumbbell Shrug,9,11.339822735890994,fake_id_422
2021-04-12,vbALVEumH6,otjt26R0oL,hX7wsMo85P,Barbell Shoulder Press,15,27.215574566138386,fake_id_431
2021-10-19,3JmHBRfNhx,G1mxtZtEs5,j0EpgDx7iO,Back Squat,3,77.11079460405875,fake_id_413
2021-05-08,dXUmoyTaQc,ACSgVaipTW,qBCdoOD7T2,Dumbbell Squeeze Press,14,15.87575183024739,fake_id_406
2021-03-05,AqPM1dwvza,58REE5sJU1,9Rz566uPGv,Russian Twist,22,7.937875915123695,fake_id_440
2021-04-27,uB4DeUmZNn,zJlvUiMLou,Q76c1tYWiU,Barbell Incline Bench Press,2,37.6482114831581,fake_id_394
2021-07-12,HpAgZA4Jyg,3GvUTFN8up,XIkMi87Hhp,Calf Raise,12,0.0,fake_id_395
2021-04-10,vgVvBrECi8,N6zu9IJNBz,L3vIahOIbs,Leg Raise,10,0.0,fake_id_402
2021-01-28,GTjbyrBjJm,DhkjvJNsNR,mtcGCCyDkV,Sit Up,15,0.0,fake_id_396
2021-02-10,cenEbvjO1H,uHBREgyju0,RTrwlG5oyA,Step Up,10,0.0,fake_id_431
2021-04-01,oiSzInrvCS,243X43p1XP,HyGgGmG5RE,Seated Leg Curl,10,20.41168092460379,fake_id_414
2021-03-03,CukK4CC4Jq,wNImc4b4MY,TI1GnOZvSh,Leg Curl,8,56.69911367945497,fake_id_429
2021-06-11,Hb5eHAMjcT,otjt26R0oL,Iam1Wf7rCi,Barbell Shoulder Press,15,15.87575183024739,fake_id_433
2021-09-27,5y7TeJYhHe,jJmv4Zv028,aha68fhRzk,Overhead Weighted Sit Up,12,11.339822735890994,fake_id_406
2021-02-03,QtrlGMEkOG,djuvlRHUvb,qJjjzXgPVu,Dumbbell Rear Delt Raise,10,4.0,fake_id_398
2021-11-11,aer8zVuA2o,EAjKaB5zWy,UMQAGuqUDS,Dumbbell Kickbacks,11,9.071858188712795,fake_id_423
2021-06-25,Dp4HDrnqKy,Yw1aA3soIp,F1Z6CenTcZ,Dumbbell Sumo Squat,9,9.071858188712795,fake_id_394
